0,-86.3366492298416,-86.3366492298416,0,0,-2.53218273444247,0,0,0,43.1683246149208,43.1683246149208,-86.3366492298416,8368,8397,8398,8368,8397,8398,8400,8398,8400,8397,8398,8400,3068,2260,2990,3880,3827,3089,3061,3063,3065,2936,3130,2997,2240,2394,2375,1648,1667,1646,2415,2371,2394,2292,2380,2423,3503,3510,3495,3546,3545,3507,3503,3501,3499,3463,3557,3603,8712,8740,8741,8712,8740,8741,8743,8741,8743,8740,8741,8743,
0,-111.923643225395,-111.923643225395,0,0,0,0,0,0,55.9618216126975,55.9618216126975,-111.923643225395,9212,9166,9168,9212,9166,9168,9172,9167,9171,9166,9168,9171,3093,2289,3013,3911,3867,3819,3138,3125,3095,2998,3153,3041,2269,2424,2429,2351,1720,1667,2435,2392,2425,2395,2395,2552,3575,3586,3601,3618,3594,3594,3585,3578,3572,3542,3631,4342,9484,9513,9515,9484,9513,9515,9520,9513,9519,9513,9515,9519,
0,-115.501854988358,-115.501854988358,0,0,0,0,0,-6.04407175872063,57.750927494179,57.750927494179,-115.501854988358,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,3832,2993,3038,4654,4633,3846,3768,3834,3834,3832,3853,3071,2298,2513,2484,2382,1749,1711,2468,2423,2485,2424,2425,3167,4174,4216,4216,4227,4247,4213,4183,4215,4217,4404,4212,4362, , , , , , , , , , , , ,
0,-126.267631606039,-126.267631606039,0,0,0,0,0,-10.2234113727019,63.1338158030196,63.1338158030196,-126.267631606039, , , , , , , , , , , , ,3873,3041,3121,4693,4644,3896,3826,3871,3872,3872,3875,3800,2329,2542,2580,2404,2363,1743,2496,2453,2542,2498,2488,3194,4310,4316,4307,4305,4347,4320,4269,4311,4311,4480,4309,4428, , , , , , , , , , , , ,
0,-137.942813555004,-137.942813555004,0,0,0,0,0,-14.12878438072,68.9714067775022,68.9714067775022,-137.942813555004, , , , , , , , , , , , ,3899,3063,3797,4721,4677,4647,3899,3931,3933,3899,3960,3847,2365,3167,2611,2442,2380,2427,2511,2465,3169,2572,2542,3227,4382,4392,4408,4391,4405,4402,4347,4388,4382,5127,4379,5152, , , , , , , , , , , , ,
0,-131.264901034393,-131.264901034393,0,0,0,0,0,-13.1412927956871,65.6324505171963,65.6324505171963,-131.264901034393, , , , , , , , , , , , ,4686,3124,3845,5428,5288,4657,4621,4624,4644,4642,4606,3931,3175,3196,3156,2492,2422,2444,3174,3174,3198,3054,3242,3352,5069,5031,5054,5037,5057,5053,5025,5025,5027,5220,5021,5190, , , , , , , , , , , , ,
0,-121.53445867226,-121.53445867226,0,0,0,0,0,-13.4179027431734,60.7672293361299,60.7672293361299,-121.53445867226, , , , , , , , , , , , ,4730,3800,3928,5492,5482,4705,4682,4684,4687,4685,4636,4617,3198,3228,3232,2582,2448,2484,3195,3196,3229,3153,3259,3973,5169,5130,5156,5115,5161,5128,5125,5124,5124,6009,5122,5214, , , , , , , , , , , , ,
0,-107.878017182253,-107.878017182253,0,0,0,0,0,-5.51901896710615,53.9390085911266,53.9390085911266,-107.878017182253, , , , , , , , , , , , ,4753,3847,4546,5527,6085,5441,4709,4741,4743,4709,4673,4661,3228,3318,3287,3206,2470,2510,3227,3227,3293,3184,3289,4003,5235,5204,5912,5201,5213,5213,5205,5199,5192,6083,5187,5963, , , , , , , , , , , , ,
0,-90.6052453876733,-90.6052453876733,0,0,0,0,0,0,45.3026226938366,45.3026226938366,-90.6052453876733, , , , , , , , , , , , ,5428,3871,4570,6226,6311,5453,5442,5443,5449,5295,5461,4741,3296,3381,3384,3216,2525,2531,3255,3256,3349,3254,3353,4035,5843,5837,5994,5811,5862,5849,5830,5794,5832,6714,5817,5991, , , , , , , , , , , , ,
0,-87.9838035787396,-87.9838035787396,9.9897421399329,0,0,0,0,0,43.9919017893698,43.9919017893698,-87.9838035787396, , , , , , , , , , , , ,5487,3931,4599,6287,6879,5565,5481,5482,5485,6149,5491,5416,3348,3971,3988,3253,2554,2577,3347,3268,3978,3323,3406,4164,5919,5933,6774,5912,5965,5927,5924,5924,5924,6863,5916,6006, , , , , , , , , , , , ,
0,-70.8189269949463,-70.8189269949463,22.1632853632924,0,0,0,0,0,35.4094634974732,35.4094634974732,-70.8189269949463, , , , , , , , , , , , ,5527,4618,4677,6325,6930,6244,5514,5515,5516,6198,5565,5459,3984,4004,4041,3291,3168,2609,3938,3983,4006,3903,3985,4781,5993,6003,6868,6007,6019,6014,6003,5997,5990,7488,5988,6735, , , , , , , , , , , , ,
0,-68.8562709314076,-68.8562709314076,29.124423947251,0,0,0,0,0,34.4281354657038,34.4281354657038,-68.8562709314076, , , , , , , , , , , , ,6226,4660,5384,6998,7031,6253,6243,6245,6246,6279,6254,5515,4005,4036,4097,3341,3184,3172,3959,4005,4037,4004,4007,4815,6599,6638,7467,6609,6659,6622,6627,6628,6629,7574,6622,6779, , , , , , , , , , , , ,
0,-38.5709322515968,-38.5709322515968,40.2962895663176,0,0,0,0,0,19.2854661257984,19.2854661257984,-38.5709322515968, , , , , , , , , , , , ,6282,4683,5431,7060,7680,6306,6258,6279,6284,6868,6286,6213,4037,4127,4176,3414,3226,3189,3991,4035,4102,4035,4037,4847,6713,6716,7575,6711,6755,6724,6717,6715,6717,8333,6710,7505, , , , , , , , , , , , ,
0,-8.44615742811548,-8.44615742811548,44.2008030006259,59.7359673827061,0,0,0,0,4.22307871405774,4.22307871405774,-8.44615742811548, , , , , , , , , , , , ,6325,4741,5457,7097,7692,6869,6311,6312,6313,7762,6304,6257,4102,4183,4216,3982,3252,3227,4019,4064,4158,4112,4100,4968,6780,6795,8307,7381,6809,6807,6796,6787,6782,8396,6775,7542, , , , , , , , , , , , ,
0,0,0,44.3899334915504,123.751442230951,85.5120607341746,0,0,0,0,0,0, , , , , , , , , , , , ,7017,5415,5483,7764,7797,7748,7016,7018,6902,7812,7038,6291,4105,4780,4716,4017,3274,3254,4113,4158,4789,4287,4153,5583,7381,7411,8346,7477,7411,7348,7411,7412,7413,9104,7411,8241, , , , , , , , , , , , ,
0,0,0,48.2229206961555,177.742478522882,191.938271142592,122.070904472029,0,0,0,0,0, , , , , , , , , , , , ,7053,5460,6213,7823,8420,7760,7028,7054,7055,7829,7055,6966,4839,4817,4791,4055,3329,3274,4793,4794,4818,4718,4796,5615,7489,7488,9083,8147,7524,7430,7487,7485,7489,9165,7489,8309, , , , , , , , , , , , ,
0,0,0,43.1905265466549,246.009640529547,306.63032851309,281.224398127838,83.2963403267988,0,0,0,0, , , , , , , , , , , , ,7097,5483,6251,7863,8472,7863,7127,7128,7097,8476,7095,7029,4862,4847,4846,4164,3356,3321,4814,4816,4848,4817,4818,5646,7552,7559,9167,8243,7580,7512,7564,7557,7553,9870,7549,9008, , , , , , , , , , , , ,
0,0,0,40.9995248155736,314.294172750872,429.08663712062,454.245036120073,235.02532997697,0,0,0,0, , , , , , , , , , , , ,7764,5514,6344,8528,8560,8426,7778,7780,7782,8481,7668,7052,4892,4936,4970,4786,3976,3360,4846,4847,4913,4848,4849,5777,8147,8145,9886,8911,8177,8147,8145,8147,8148,9918,8083,9066, , , , , , , , , , , , ,
1.03073173361082,44.2346122923342,43.2038805587234,31.0737122800542,373.734013610298,558.550403038886,640.029984728611,399.111308338796,68.179237004902,-22.6326720129725,-21.0865744125563,43.7192464255288, , , , , , , , , , , , ,7815,6212,6986,8587,9184,8470,7813,7813,7814,8528,7703,7097,4960,4981,5580,4828,3992,3980,4874,4876,4967,4918,4912,6382,8248,8250,9930,9010,8282,8251,8249,8249,8249, ,8168,9102, , , , , , , , , , , , ,
77.3410353728245,115.387336380357,38.0463010075326,20.5715687453078,435.146229918583,693.995973952808,836.976770654819,574.11391232935,168.730662595578,-96.3641858765908,19.647367182646,76.7168186939448, , , , , , , , , , , , ,7863,6257,7029,8627,9221,8497,7861,7863,7864,9258,7735,7742,5012,5581,5651,4865,4035,3998,4969,4971,5589,5084,4965,6413,8317,8325, ,9107,8338,8336,8323,8318,8315, ,8243,9781, , , , , , , , , , , , ,
157.09586864279,191.341248646639,34.2453800038491,6.87512439666975,504.60756614088,834.12874378432,1042.98366215915,758.134747274228,275.555568417037,-174.218558644714,61.4252443194703,112.793314325244, , , , , , , , , , , , ,8560,6274,7064,9308,9265,9288,8518,8539,8540,9272,8568,7792,5595,5616,5704,4975,4060,4036,5593,5594,5618,5515,5595,6443,8911,8940, ,9691,8940,8909,8908,8909,8911, ,8909,9825, , , , , , , , , , , , ,
239.289713919699,271.381530097069,32.0918161773705,0,566.758537384947,977.39942979355,1255.47552541037,948.841490167017,387.348587718064,-255.335622008384,103.598948871164,151.73667313722, , , , , , , , , , , , ,8583,6311,7746,9359, ,9322,8577,8578,8579,9297,8585,7864,5617,5647,5787,5593,4083,4128,5614,5616,5648,5617,5598,6568,9009,9015, ,9777,9049,9018,9013,9012,9011, ,9006,9848, , , , , , , , , , , , ,
341.213863044218,354.558488071362,13.3446250271442,0,635.55092418181,1122.03207922825,1471.45450715038,1143.51306212084,502.593845434341,-347.88617555779,163.934619008537,183.951556549253, , , , , , , , , , , , ,8627,6964,7789,9407, ,9427,8656,8657,8596, ,8657,8514,5648,5739,5886,5627,4137,4160,5646,5646,5710,5647,5649,7139,9088,9097, ,9855,9109,9104,9091,9088,9083, ,9082, , , , , , , , , , , , , ,
477.428744744668,439.695792691702,-37.7329520529653,0,701.597490239316,1266.06383781106,1687.57310924479,1339.10391035053,619.602050126888,-458.562268718185,257.580848398816,200.981420319368, , , , , , , , , , , , ,9308,7029,7831, , , ,9292,9317,9318, ,9334,8558,5715,5767,6388,5715,4165,4791,5674,5675,5768,5717,5709,7187,9691,9709, , ,9709,9711,9660,9678,9682, ,9679, , , , , , , , , , , , , ,
600.99393126988,525.412635905131,-75.5812953647489,0,764.265963620049,1407.39352089003,1900.22572798263,1532.3243551237,736.554806167118,-563.203283587505,338.287613317314,224.915670270191, , , , , , , , , , , , ,9352,7052,8494, , , ,9354,9349,9354, ,9355,8627,5768,6383,6432,5775,4788,4810,5767,5686,6384,5920,5767,7215,9786,9791, , ,9810,9785,9788,9786,9782, ,9775, , , , , , , , , , , , , ,
707.106725815278,610.159546225318,-96.9471795899607,0,822.997042747563,1543.83550347228,2128.2420661228,1774.82892511113,851.554146185478,-658.633136020298,402.026952702619,256.606183317678, , , , , , , , , , , , ,9375,7095,8532, , , ,9431,9426,9398, ,9395,9267,6390,6412,6500,6384,4805,4847,6389,6389,6413,6311,6390,7386,9840,9844, , ,9863,9854,9853,9842,9839, ,9838, , , , , , , , , , , , , ,
844.977113424347,692.266699567533,-152.710413856814,0,873.214788796566,1685.55223760902,2346.64166144792,2036.59821663097,968.974866805868,-768.62190649594,498.843763640581,269.778142855359, , , , , , , , , , , , , ,7742,8557, , , , , , , , ,9327,6412,6443,6642,6391,4846,4873,6410,6412,6443,6412,6394,7390, , , , , , , , , , , , , , , , , , , , , , , , ,
919.467452757997,770.002711713316,-149.464741044681,0,946.725658705779,1894.87814200297,2632.27277554476,2242.81376344419,1093.05154908179,-844.735082235656,534.466096901339,310.268985334317, , , , , , , , , , , , , ,7792,8593, , , , , , , , ,9344,6443,6535,6684,6423,4871,4894,6442,6442,6505,6443,6443,7911, , , , , , , , , , , , , , , , , , , , , , , , ,
1037.66354020639,841.641110429702,-196.022429776687,0,995.450775255663,2064.22948578518,2909.0977518587,2502.66099650589,1254.94157233943,-939.652325318045,616.842984991538,322.809340326507, , , , , , , , , , , , , ,7861,9264, , , , , , , , ,9366,6473,6561,7165,6460,4894,4941,6470,6471,6562,6529,6504,7945, , , , , , , , , , , , , , , , , , , , , , , , ,
1129.10078392008,905.531021740059,-223.569762180022,-7.92225399225094,1030.44797652633,2179.52490171439,3076.82430252162,2662.26784726401,1364.32369530094,-1017.31590283007,676.335273050052,340.980629780019, , , , , , , , , , , , , ,8493,9301, , , , , , , , , ,6503,7151,7196,6511,4949,4982,6561,6562,7156,6690,6561,7976, , , , , , , , , , , , , , , , , , , , , , , , ,
1195.80167867578,960.168133593945,-235.633545081835,-18.8906386444228,1055.56928848911,2331.97517669889,3193.43246335575,2774.39749412686,1496.5373905932,-1077.98490613486,715.717611878807,362.267294256055, , , , , , , , , , , , , ,8557,9325, , , , , , , , , ,7161,7184,7281,6571,4978,5591,7161,7161,7185,7082,7169,8107, , , , , , , , , , , , , , , , , , , , , , , , ,
1280.04704085594,1014.20620713478,-265.840833721157,-27.4094856689311,1072.83499417691,2459.51967697807,3351.55818880848,2915.18878356682,1583.90007755866,-1147.12662399536,772.943937288549,374.182686706813, , , , , , , , , , , , , ,8578,9363, , , , , , , , , ,7182,7215,7357,7156,5587,5610,7182,7184,7216,7183,7180,8681, , , , , , , , , , , , , , , , , , , , , , , , ,
1327.18109427861,1058.42615794875,-268.754936329859,-33.3337475631111,1081.50958056322,2550.63736343324,3414.49630269489,2981.59263121919,1682.15408362962,-1192.80362611368,797.968015304234,394.835610809446, , , , , , , , , , , , , ,8624, , , , , , , , , , ,7215,7304,7386,7194,5588,5647,7214,7214,7280,7215,7214,8710, , , , , , , , , , , , , , , , , , , , , , , , ,
1354.58178868005,1080.00650486937,-274.575283810681,-35.1630397963954,1080.90067435011,2586.4641455124,3509.12927510449,3064.1361779469,1742.08548479822,-1217.29414677471,814.578536245366,402.715610529345, , , , , , , , , , , , , ,9262, , , , , , , , , , ,7281,7349,7938,7232,5646,5673,7241,7243,7303,7281,7281,8740, , , , , , , , , , , , , , , , , , , , , , , , ,
1373.33501449256,1099.3036758856,-274.031338606962,-40.5750971573142,1070.3759188273,2620.07335951865,3531.78530226442,3100.92157054205,1804.21577820317,-1236.31934518908,823.683176549762,412.636168639319, , , , , , , , , , , , , ,9328, , , , , , , , , , ,7338,7911,7958,7283,5671,5694,7253,7254,7917,7453,7333,8871, , , , , , , , , , , , , , , , , , , , , , , , ,
1381.41317777559,1104.98624677676,-276.426930998826,-43.3440001790238,1049.38387702075,2603.96917614689,3540.76159690225,3099.70988408604,1833.60688128757,-1243.19971227617,828.920054387206,414.279657888967, , , , , , , , , , , , , ,9349, , , , , , , , , , ,7922,7944,8045,7343,5694,5741,7921,7922,7946,7847,7846,9448, , , , , , , , , , , , , , , , , , , , , , , , ,
1376.0807470116,1097.71059872776,-278.370148283831,-50.9037104078834,1017.47905799072,2570.65839614031,3510.3370741929,3048.96928289104,1859.73629570234,-1236.89567286968,827.225447647713,409.670225221967, , , , , , , , , , , , , ,9393, , , , , , , , , , ,7926,7975,8133,7898,5748,5782,7942,7945,7976,7943,7854,9483, , , , , , , , , , , , , , , , , , , , , , , , ,
1367.49980977921,1078.41267142949,-289.087138349726,-51.0672237696782,974.350750197083,2512.10716646303,3420.85729531149,3019.17013523726,1857.85528758014,-1222.95624060435,828.29347406447,394.662766539881, , , , , , , , , , , , , , , , , , , , , , , , ,7975,8038,8230,7932,5775,6386,7975,7975,8048,7975,7908,9512, , , , , , , , , , , , , , , , , , , , , , , , ,
1346.81574705716,1048.2745004925,-298.541246564655,-55.7263868579277,919.854799722079,2438.21925049655,3324.5278585069,2920.29809661639,1827.98036303889,-1197.54512377483,822.678496810905,374.866626963922, , , , , , , , , , , , , , , , , , , , , , , , ,8042,8062,8712,7955,6382,6404,8003,8004,8094,8059,7976,9647, , , , , , , , , , , , , , , , , , , , , , , , ,
1305.19822316627,1008.68018772823,-296.51803543804,-62.2390486786166,854.046836142169,2339.87445196318,3215.80862371627,2841.32901162863,1795.89817298009,-1156.93920544725,800.858129302156,356.081076145095, , , , , , , , , , , , , , , , , , , , , , , , ,8095,8681,8747,7994,6396,6442,8098,8096,8682,8247,8026, , , , , , , , , , , , , , , , , , , , , , , , , ,
1264.99783801154,953.636660369109,-311.36117764243,-66.6123456872822,777.214788210674,2220.7071132504,3057.05577651612,2701.7072925759,1744.7360511237,-1109.31724919032,788.179507826985,321.137741363339, , , , , , , , , , , , , , , , , , , , , , , , ,8688,8710,8801,8043,6441,6468,8687,8687,8711,8612,8689, , , , , , , , , , , , , , , , , , , , , , , , , ,
1214.744980179,899.655212420504,-315.089767758499,-70.4658107121137,689.907912225734,2080.16236587681,2899.95308433255,2569.42216527864,1681.73843398212,-1057.20009629975,764.917373968751,292.282722331002, , , , , , , , , , , , , , , , , , , , , , , , ,8711,8740,8910,8121,6466,6489,8707,8709,8742,8711,8711, , , , , , , , , , , , , , , , , , , , , , , , , ,
1145.37223701194,841.618331626907,-303.753905385031,-76.0631594427919,592.959098217909,1920.19989388295,2691.83396155862,2398.7359572653,1610.22537716145,-993.495284319423,724.563071198484,268.932213120938, , , , , , , , , , , , , , , , , , , , , , , , ,8741,8809,8976,8677,6489,6535,8740,8740,8805,8741,8742, , , , , , , , , , , , , , , , , , , , , , , , , ,
1070.84926744252,780.644835804324,-290.204431638193,-83.3093733953455,487.49712572693,1753.76254413509,2493.12148690897,2205.02849992721,1528.1822669995,-925.74705162342,680.526849540355,245.220202083066, , , , , , , , , , , , , , , , , , , , , , , , ,8807,9450,9445,8698,6545,6586,8768,8769,8864,8819,8804, , , , , , , , , , , , , , , , , , , , , , , , , ,
995.803808070672,718.304369991985,-277.499438078688,-91.9715830229773,374.946001358168,1564.2757106241,2249.39213656028,1998.41988886023,1446.70307572019,-857.054089031328,636.65162307468,220.402465956648, , , , , , , , , , , , , , , , , , , , , , , , ,8861,9483,9520,8721,6572,7095,8862,8861,9455,8994,8858, , , , , , , , , , , , , , , , , , , , , , , , , ,
915.267055966332,656.037669282524,-259.229386683807,-101.69266638069,257.00950738491,1374.34452946856,1989.93516782104,1784.29029325876,1347.72404346339,-785.652362624428,587.248221325069,198.404141299358, , , , , , , , , , , , , , , , , , , , , , , , ,9461,9513,9574,8760,7153,7095,9466,9460,9484,9385,9462, , , , , , , , , , , , , , , , , , , , , , , , , ,
824.698016198251,595.121825048405,-229.576191149846,-112.013452656101,135.640323324873,1162.99228567408,1722.65686415487,1565.68308116515,1248.75225224086,-709.909920623328,527.137103674048,182.772816949279, , , , , , , , , , , , , , , , , , , , , , , , ,9482,9604,9771,8808,7158,7151,9486,9482,9515,9483,9482, , , , , , , , , , , , , , , , , , , , , , , , , ,
738.123763333213,536.645300175803,-201.47846315741,-122.401573342965,12.9941703560373,953.070410109275,1451.21274550573,1345.64592146727,1140.92436207885,-637.384531754508,469.801113245312,167.583418509197, , , , , , , , , , , , , , , , , , , , , , , , ,9514,9667,9776,8868,7213,7178,9519,9513,9576,9514,9515, , , , , , , , , , , , , , , , , , , , , , , , , ,
641.352117033103,481.492826478362,-159.859290554742,-132.284374273402,0,735.972935344256,1179.42000358769,1127.19271076498,1031.79203465754,-561.422471755732,400.605703793922,160.81676796181, , , , , , , , , , , , , , , , , , , , , , , , ,9580, , ,9452,7239,7199,9547,9542,9637,9583,9578, , , , , , , , , , , , , , , , , , , , , , , , , ,
544.368993201708,429.444577292518,-114.924415909191,-141.08299011423,-61.4129917208519,522.247845808568,911.201285779428,913.261579439696,922.770838282349,-486.906785247113,329.64670455545,157.260080691663, , , , , , , , , , , , , , , , , , , , , , , , ,9635, , ,9472,7262,7245,9559,9555, ,9789,9633, , , , , , , , , , , , , , , , , , , , , , , , , ,
448.462826277949,379.938537974392,-68.5242883035574,-148.244688028397,-174.421422782157,309.654428486908,650.505054623137,706.666759422228,815.228485842268,-414.20068212617,258.493557290753,155.707124835417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9494,7317,7293, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
354.897888630079,338.350295621201,-16.5475930088776,-153.270875075816,-279.530953436808,106.568978573733,401.202930307193,510.043531658024,710.46413007177,-346.62409212564,185.722740819478,160.901351306162, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9533,7346,7919, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
256.189623472237,301.489803343024,45.3001798707866,-155.738704357367,-374.653214657252,-86.5291968533277,166.968275558985,325.787340959441,609.685158936245,-278.839713407631,105.444721800725,173.394991606905, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9581,7914,7936, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
170.86212843734,269.286863214446,98.4247347771061,-155.314974890815,-457.952597167515,-261.285665584369,-53.3043422892634,155.990085057306,513.98209352801,-220.074495825893,36.2186968301168,183.855798995776, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9658,7915,7975, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
89.3004173941244,241.548820560082,152.248403165957,-151.761930195253,-527.917248802157,-415.314828419275,-247.839031833451,2.3781853638236,424.302981104179,-165.424618977103,-31.4739928859164,196.898611863019, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7973,8001, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
16.2379657603084,217.986840537461,201.748874777152,-144.935498470303,-582.320636302943,-547.683041736437,-418.788892357005,-133.741969424533,341.429270273599,-117.112403148885,-92.755454508422,209.867857657307, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7999,8022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
-49.5662667308808,198.241907001204,247.808173732084,-134.77733212226,-621.487717282283,-659.732984583403,-569.137552194483,-251.525473826078,259.848758777551,-74.3378201351614,-148.687220231483,223.025040366644, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8022,8066, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
-109.872288631941,181.909774563227,291.782063195168,-121.302561772534,-645.169201469182,-744.69898600353,-706.292164670571,-352.990537725396,192.167676311385,-36.0187429656428,-200.827175913554,236.845918879197, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8077,8102, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
-165.608949575206,168.564249176021,334.173198751227,-104.585405750064,-653.54765019141,-809.891566624793,-812.697582199552,-433.508047148014,130.570965101193,-1.47764980040726,-249.891074163216,251.368723963624, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8105,8684, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
-207.549857950623,157.778207375677,365.3280653263,-84.7446812161279,-647.211981587864,-850.579566248707,-880.714424950052,-504.036382143885,78.8202315224013,24.8858252874728,-286.438961638462,261.553136350989, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8680,8702, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
-248.521410173999,149.141795690628,397.663205864627,-61.9309215980764,-627.115833764564,-865.231719126796,-928.555573397836,-553.596384028308,33.7892645214728,49.6898072416856,-323.092308019313,273.402500777628, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8695,8740, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
-276.302183891917,142.277341935209,418.579525827126,-36.3162949508354,-594.5239708278,-860.436087545267,-954.234021161778,-583.626436304271,-11.7387331860235,67.0124209783541,-347.440854859521,280.428433881167, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8739,8767, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
-295.755192264905,136.850615243938,432.605807508843,-8.08789659723055,-550.951091170978,-836.250265168179,-956.119083183369,-609.970301986382,-45.5562701366306,79.4522885104838,-364.180499886874,284.728211376391, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8765,8787, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
-311.412450606878,130.729280127775,442.141730734653,22.5556621721247,-498.097032785667,-799.447225511383,-941.031996286345,-627.877365472123,-69.4207618019663,90.3415852395519,-376.777090670766,286.435505431214, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8787,8832, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
